local_path,id,user_nid,date_taken,model,lon,lat,autotags,ISO,shutter,aperture,focal,count,modelyear,type,stype,size,emp,make,date,year,month,isoweekday,hour,secpast,photo_url,views,faves,modeli,counti
/Users/damoncrockett/Desktop/astrophotography_data/images/8179060044_e2dd07359b.jpg,8179060044,43394187@N00,2012-08-12 00:01:39.0,NIKON+CORPORATION+NIKON+D60,-87.501296,34.870158,"art:0.5950,aurora:0.6850,autumn:0.8540,black background:0.9370,black:0.9370,bonfire:0.6950,dusk:0.5250,fire:0.6950,fireworks:0.6520,foliage:0.8540,foothill:0.7210,forest:0.5060,hill:0.7210,landscape:0.7210,light painting:0.5950,lunar:0.6020,moon:0.6020,nature:0.8540,neon light:0.5130,night:0.8310,outdoor:0.9520,plant:0.8540,serene:0.7830",400,14.9,1.8,50.0,28.0,2008.0,dslr,ccd,372.88,10.0,NIKON,2012-08-12 00:01:39,2012,8,7,0,561081699.0,http://www.flickr.com/photos/43394187@N00/8179060044/,102,0,NIKON+CORPORATION+NIKON+D60,28.0
/Users/damoncrockett/Desktop/astrophotography_data/images/4967323942_df08f692ae.jpg,4967323942,43126182@N00,2010-09-02 23:27:59.0,PENTAX+K-7,-118.776025,36.570872,"abstract:0.5630,art:0.5750,black background:0.9110,black:0.9110,light painting:0.5750,monochrome:0.9890",1600,120,8,14.0,2.0,2009.0,dslr,cmos,365.04,15.0,PENTAX,2010-09-02 23:27:59,2010,9,4,23,499822079.0,http://www.flickr.com/photos/43126182@N00/4967323942/,57,0,PENTAX+K-7,2.0
/Users/damoncrockett/Desktop/astrophotography_data/images/5192683201_e0153d300b.jpg,5192683201,43126182@N00,2010-10-05 20:32:43.0,Canon+EOS+5D+Mark+II,-101.949198,43.742638,"aurora:0.8400,black background:0.8250,black:0.8250,cloud:0.6130,fireworks:0.5770,full moon:0.5400,lunar:0.7020,moon:0.7020,nature:0.8400,night:0.7680,outdoor:0.9220,rain:0.5770,sky:0.9150,storm:0.6270",6400,30,4,17.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2010-10-05 20:32:43,2010,10,2,20,502662763.0,http://www.flickr.com/photos/43126182@N00/5192683201/,147,1,Canon+EOS+5D+Mark+II,124.0
/Users/damoncrockett/Desktop/astrophotography_data/images/4967323726_94caa8c2ae.jpg,4967323726,43126182@N00,2010-09-02 22:15:30.0,PENTAX+K-7,-118.776025,36.570872,"black background:0.6860,black:0.9360,monochrome:0.9660,night:0.5790,passageway:0.5710,screenshot:0.7370,text:0.7370",200,1800,9,14.0,2.0,2009.0,dslr,cmos,365.04,15.0,PENTAX,2010-09-02 22:15:30,2010,9,4,22,499817730.0,http://www.flickr.com/photos/43126182@N00/4967323726/,52,0,PENTAX+K-7,2.0
/Users/damoncrockett/Desktop/astrophotography_data/images/5508136376_0711d9d6c5.jpg,5508136376,43098473@N08,2011-03-08 03:06:43.0,,10.751366,48.35545,"abstract:0.8860,art:0.6900,atrium:0.6390,black background:0.7530,black:0.7660,ceiling:0.5870,circle:0.6000,coil:0.5700,fractal:0.6540,geometric:0.5470,indoor:0.5110,light painting:0.6900,lines:0.5140,lunar:0.7700,minimalism:0.5180,moon:0.7700,nature:0.7700,neon light:0.8210,night:0.6450,organic pattern:0.6640,passageway:0.6170,pattern:0.8040,rain:0.5300,round:0.6000,screenshot:0.5910,spider web:0.8660,tangle:0.9040,text:0.5910,texture:0.7690,urban decay:0.6530,web:0.8660",,,,,,,,,,,,2011-03-08 03:06:43,2011,3,2,3,515905603.0,http://www.flickr.com/photos/43098473@N08/5508136376/,721,2,,
/Users/damoncrockett/Desktop/astrophotography_data/images/5070462082_109199f653.jpg,5070462082,43088195@N03,2010-10-10 20:19:34.0,Canon+EOS+DIGITAL+REBEL+XS,-57.524843,-25.267828,"art:0.5890,black background:0.9060,black:0.9060,blackandwhite:0.9380,full moon:0.7180,light painting:0.5890,lunar:0.8410,monochrome:0.9500,moon:0.8410,nature:0.8410",,,,,37.0,2008.0,dslr,cmos,328.56,10.0,CANON,2010-10-10 20:19:34,2010,10,7,20,503093974.0,http://www.flickr.com/photos/43088195@N03/5070462082/,312,2,Canon+EOS+1000D,64.0
/Users/damoncrockett/Desktop/astrophotography_data/images/8274404242_64db75ef51.jpg,8274404242,43074042@N07,2012-09-14 22:43:39.0,Canon+EOS+5D+Mark+III,149.065911,-31.274736,"black:0.5570,ethereal:0.5640,fog:0.6650,lunar:0.5490,moon:0.5490,nature:0.5490,night:0.5980,surreal:0.6570",5000,20,2.8,24.0,47.0,2012.0,dslr,cmos,864.0,22.0,CANON,2012-09-14 22:43:39,2012,9,5,22,564014619.0,http://www.flickr.com/photos/43074042@N07/8274404242/,"2,469",24,Canon+EOS+5D+Mark+III,47.0
/Users/damoncrockett/Desktop/astrophotography_data/images/8259275723_d9712befb9.jpg,8259275723,43074042@N07,2012-09-15 23:59:03.0,Canon+EOS+5D+Mark+III,149.061834,-31.271911,"black:0.5360,blackandwhite:1.0000,cloud:0.5530,dusk:0.5360,dust storm:0.8050,fog:0.8740,mist:0.8860,monochrome:0.9960,outdoor:0.7430,sky:0.9310,storm:0.8140,sun:0.5120,texture:0.6260",5000,20,2.8,24.0,47.0,2012.0,dslr,cmos,864.0,22.0,CANON,2012-09-15 23:59:03,2012,9,6,23,564105543.0,http://www.flickr.com/photos/43074042@N07/8259275723/,"1,090",8,Canon+EOS+5D+Mark+III,47.0
/Users/damoncrockett/Desktop/astrophotography_data/images/8236281433_4c6ec04c32.jpg,8236281433,43074042@N07,2012-09-14 20:32:12.0,Canon+EOS+5D+Mark+III,149.067585,-31.275213,"abstract:0.9900,alley:0.5010,arch:0.6510,architecture:0.6510,art:0.5480,black background:0.9450,black:0.9450,curve:0.9110,diagonal:0.6450,ethereal:0.7260,geometric:0.7110,light painting:0.5480,lunar:0.7620,minimalism:0.9260,moon:0.7620,nature:0.7620,night:0.8030,passageway:0.8740,pattern:0.7720,quirky:0.5960,rain:0.7720,sea:0.6250,serene:0.6830,sign:0.5480,street sign:0.5480,surreal:0.8430,symmetry:0.6000,text:0.5480,texture:0.9660,umbrella:0.5340,underwater:0.6750,urban decay:0.8880,water:0.7340",6400,30,2.8,27.0,47.0,2012.0,dslr,cmos,864.0,22.0,CANON,2012-09-14 20:32:12,2012,9,5,20,564006732.0,http://www.flickr.com/photos/43074042@N07/8236281433/,"1,334",5,Canon+EOS+5D+Mark+III,47.0
/Users/damoncrockett/Desktop/astrophotography_data/images/8662110723_28c3f38bcd.jpg,8662110723,43074042@N07,2012-09-15 23:59:03.0,Canon+EOS+5D+Mark+III,149.062242,-31.272902,"aurora:0.5140,dusk:0.7910,dust storm:0.6930,fog:0.7300,mist:0.7150,nature:0.5140,night:0.5030,outdoor:0.9100,sky:0.9390,storm:0.6900,sun:0.5600,sunrise:0.5600",5000,20,2.8,24.0,47.0,2012.0,dslr,cmos,864.0,22.0,CANON,2012-09-15 23:59:03,2012,9,6,23,564105543.0,http://www.flickr.com/photos/43074042@N07/8662110723/,"5,330",224,Canon+EOS+5D+Mark+III,47.0
/Users/damoncrockett/Desktop/astrophotography_data/images/2572023036_ff301462ea.jpg,2572023036,42875348@N00,2008-06-10 20:25:29.0,Canon+EOS+DIGITAL+REBEL+XT,-80.541061,43.469533,"black background:0.9590,black:0.9590,blackandwhite:1.0000,full moon:0.8070,lunar:0.9800,minimalism:0.7100,monochrome:0.9960,moon:0.9800,nature:0.9800,outdoor:0.6680,white:0.7200",400,1%2F200,6.3,184.0,32.0,2005.0,dslr,cmos,328.56,8.0,CANON,2008-06-10 20:25:29,2008,6,2,20,429481529.0,http://www.flickr.com/photos/42875348@N00/2572023036/,176,0,Canon+EOS+350D+DIGITAL,78.0
/Users/damoncrockett/Desktop/astrophotography_data/images/3568701534_d593edc272.jpg,3568701534,42875348@N00,2009-05-25 23:17:29.0,Canon+EOS+5D+Mark+II,-80.577925,43.521936,"abstract:0.7020,animal:0.5300,art:0.6130,black background:0.6430,black:0.6430,blue:0.8210,jellyfish:0.5300,light painting:0.6130,lunar:0.5390,minimalism:0.6840,moon:0.5390,nature:0.5390,neon light:0.5610,night:0.6500",100,3387,8,28.0,124.0,2008.0,dslr,cmos,864.0,21.0,CANON,2009-05-25 23:17:29,2009,5,1,23,459645449.0,http://www.flickr.com/photos/42875348@N00/3568701534/,245,0,Canon+EOS+5D+Mark+II,124.0
/Users/damoncrockett/Desktop/astrophotography_data/images/7621209574_8624de9974.jpg,7621209574,42875184@N08,2012-07-21 22:53:29.0,Canon+EOS+5D,6.623082,49.762264,"architecture:0.6650,aurora:0.8160,black background:0.5700,black:0.5700,city:0.6650,cityscape:0.6650,dusk:0.7590,fog:0.5170,lunar:0.7100,moon:0.7100,nature:0.8160,night:0.9130,outdoor:0.9390,rain:0.6560,serene:0.5010,sky:0.9070,skyline:0.7160",200,15,5,50.0,7.0,2005.0,dslr,cmos,864.0,13.0,CANON,2012-07-21 22:53:29,2012,7,6,22,559263209.0,http://www.flickr.com/photos/42875184@N08/7621209574/,"25,103",82,Canon+EOS+5D,7.0
/Users/damoncrockett/Desktop/astrophotography_data/images/8524666439_65474bbe47.jpg,8524666439,42875184@N08,2013-03-03 21:22:36.0,NIKON+CORPORATION+NIKON+D700,135.503234,34.677471,"abstract:0.9200,aurora:0.8340,blue:0.7240,bright:0.6360,ethereal:0.5060,fractal:0.6420,green:0.7110,minimalism:0.5920,nature:0.8340,night:0.6900,ocean floor:0.5010,outdoor:0.8340,quirky:0.5560,rain:0.7140,sea:0.5780,serene:0.6880,texture:0.9390,urban decay:0.5040,water:0.8900",3200,15,2.8,35.0,112.0,2008.0,dslr,cmos,864.0,12.0,NIKON,2013-03-03 21:22:36,2013,3,7,21,578697756.0,http://www.flickr.com/photos/42875184@N08/8524666439/,"20,409",53,NIKON+CORPORATION+NIKON+D700,112.0
/Users/damoncrockett/Desktop/astrophotography_data/images/7496008728_d66b44b507.jpg,7496008728,42875184@N08,2012-07-02 22:56:45.0,Canon+EOS+5D,6.71667,49.783329,"art:0.5950,aurora:0.9770,black background:0.6880,black:0.6880,cloud:0.9530,dusk:0.5700,field:0.5600,fireworks:0.5690,fog:0.6820,full moon:0.6980,lake:0.5510,landscape:0.5600,light painting:0.5950,lunar:0.8130,moon:0.8130,mountain:0.5040,nature:0.9770,neon light:0.6710,night:0.8810,outdoor:0.9720,plant:0.5170,rainbow:0.6690,sea:0.6020,serene:0.8280,sky:0.9680,skyline:0.5110,storm:0.7830,sun:0.9730,sunlight:0.6440,sunrise:0.7190,sunset:0.7800,tree:0.5170",200,2.5,2.8,50.0,7.0,2005.0,dslr,cmos,864.0,13.0,CANON,2012-07-02 22:56:45,2012,7,1,22,557621805.0,http://www.flickr.com/photos/42875184@N08/7496008728/,"30,534",117,Canon+EOS+5D,7.0
/Users/damoncrockett/Desktop/astrophotography_data/images/8121562175_582b3322f7.jpg,8121562175,42875184@N08,2012-10-24 13:58:15.0,NIKON+CORPORATION+NIKON+D7000,6.715822,49.781077,"aurora:0.5500,cloud:0.9400,coast:0.7830,dusk:0.6050,lake:0.5580,landscape:0.7830,nature:0.7830,night:0.5580,ocean:0.6040,outdoor:0.9650,sea:0.6630,seaside:0.6670,serene:0.6500,shore:0.7830,sky:0.9520,sunlight:0.5380,sunset:0.5670,water:0.6040",200,0.02,5.6,35.0,72.0,2010.0,dslr,cmos,370.52,16.0,NIKON,2012-10-24 13:58:15,2012,10,3,13,567439095.0,http://www.flickr.com/photos/42875184@N08/8121562175/,"4,905",8,NIKON+CORPORATION+NIKON+D7000,72.0
/Users/damoncrockett/Desktop/astrophotography_data/images/6117896296_aa0b55871d.jpg,6117896296,42875184@N08,2011-09-05 22:41:14.0,Canon+EOS+5D,6.714878,49.781291,"abstract:0.9420,art:0.5460,aurora:0.7320,black background:0.9410,black:0.9410,blackandwhite:0.9030,light painting:0.5460,lunar:0.6800,minimalism:0.7520,moon:0.6800,nature:0.7320,night:0.8270,pattern:0.6120,quirky:0.5890,rain:0.8510,serene:0.6050,surreal:0.6130,texture:0.9510,urban decay:0.6020,water:0.6800",1600,10,1.8,50.0,7.0,2005.0,dslr,cmos,864.0,13.0,CANON,2011-09-05 22:41:14,2011,9,1,22,531614474.0,http://www.flickr.com/photos/42875184@N08/6117896296/,"10,093",7,Canon+EOS+5D,7.0
/Users/damoncrockett/Desktop/astrophotography_data/images/4864006965_532ba94e87.jpg,4864006965,42640561@N03,2010-08-05 15:51:01.0,,,,"abstract:0.8250,black background:0.9180,black:0.9180,lunar:0.7220,minimalism:0.5690,moon:0.7220,nature:0.7220",,,,,,,,,,,,2010-08-05 15:51:01,2010,8,4,15,497375461.0,http://www.flickr.com/photos/42640561@N03/4864006965/,583,3,,
/Users/damoncrockett/Desktop/astrophotography_data/images/4128146108_0c06427dde.jpg,4128146108,42457826@N07,2009-11-23 06:50:07.0,,,,"black background:0.9060,black:0.9100,bubble:0.5310,fireworks:0.7910,lunar:0.5420,moon:0.5420,nature:0.5420,night:0.6350,outdoor:0.9210,rain:0.5510",,,,,,,,,,,,2009-11-23 06:50:07,2009,11,1,6,475311007.0,http://www.flickr.com/photos/42457826@N07/4128146108/,22,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/4127318677_4a5cc3b80f.jpg,4127318677,42457826@N07,2009-11-23 06:21:36.0,,,,"black background:0.9280,black:0.9280,fireworks:0.7150,lunar:0.5070,monochrome:0.9960,moon:0.5070,nature:0.5070,night:0.6200,outdoor:0.9190",,,,,,,,,,,,2009-11-23 06:21:36,2009,11,1,6,475309296.0,http://www.flickr.com/photos/42457826@N07/4127318677/,31,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/4127340179_26656e3f03.jpg,4127340179,42457826@N07,2009-11-23 06:32:26.0,,,,"ball:0.5150,black background:0.9130,black:0.9130,blue:0.5220,circle:0.5510,full moon:0.7900,indoor:0.5250,light:0.9100,lunar:0.8980,minimalism:0.5100,moon:0.8980,nature:0.8980,round:0.5510",,,,,,,,,,,,2009-11-23 06:32:26,2009,11,1,6,475309946.0,http://www.flickr.com/photos/42457826@N07/4127340179/,23,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/4127341609_23dc3b49bf.jpg,4127341609,42457826@N07,2009-11-23 06:33:10.0,,,,"full moon:0.7670,lunar:0.7670,monochrome:0.9580,moon:0.7670,nature:0.7670,ocean floor:0.7120,texture:0.5700",,,,,,,,,,,,2009-11-23 06:33:10,2009,11,1,6,475309990.0,http://www.flickr.com/photos/42457826@N07/4127341609/,23,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/4128089856_4da8f886d0.jpg,4128089856,42457826@N07,2009-11-23 06:21:29.0,,,,"aurora:0.5670,black background:0.8150,black:0.9050,blackandwhite:0.9070,fireworks:0.6780,forest:0.5490,landscape:0.5490,lunar:0.6160,monochrome:0.9370,moon:0.6160,nature:0.6160,outdoor:0.9380,rain:0.5060",,,,,,,,,,,,2009-11-23 06:21:29,2009,11,1,6,475309289.0,http://www.flickr.com/photos/42457826@N07/4128089856/,37,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/4128090316_f57939eefa.jpg,4128090316,42457826@N07,2009-11-23 06:21:42.0,,,,"black background:0.9320,black:0.9320,circle:0.6170,full moon:0.9460,lunar:1.0000,moon:1.0000,nature:1.0000,round:0.6170",,,,,,,,,,,,2009-11-23 06:21:42,2009,11,1,6,475309302.0,http://www.flickr.com/photos/42457826@N07/4128090316/,72,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/4128112586_01bc3a94dc.jpg,4128112586,42457826@N07,2009-11-23 06:33:01.0,,,,"bubble:0.7860,landscape:0.6050,lunar:0.8540,moon:0.8540,nature:0.8540,outdoor:0.8770,photomicrograph:0.7100,rain:0.6550,spider web:0.5350,texture:0.6050,underwater:0.6710,volcanic crater:0.6050,water:0.6710,web:0.5380",,,,,,,,,,,,2009-11-23 06:33:01,2009,11,1,6,475309981.0,http://www.flickr.com/photos/42457826@N07/4128112586/,31,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/4128145610_d46489d31d.jpg,4128145610,42457826@N07,2009-11-23 06:49:50.0,,,,"blue:0.9320,bubble:0.5570,indigo:0.8270,monochrome:0.9420,outdoor:0.9030,purple:0.8270,texture:0.9150",,,,,,,,,,,,2009-11-23 06:49:50,2009,11,1,6,475310990.0,http://www.flickr.com/photos/42457826@N07/4128145610/,21,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/4128146124_98200a016e.jpg,4128146124,42457826@N07,2009-11-23 06:50:07.0,,,,"circle:0.5900,fog:0.7200,full moon:0.8370,light:0.6170,lunar:0.8840,moon:0.8840,nature:0.8840,round:0.5900,streetlight:0.5290,sun:0.8620",,,,,,,,,,,,2009-11-23 06:50:07,2009,11,1,6,475311007.0,http://www.flickr.com/photos/42457826@N07/4128146124/,17,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/7806753500_7379d5b864.jpg,7806753500,42441056@N04,2012-08-17 23:42:52.0,NIKON+CORPORATION+NIKON+D300,7.492675,50.930738,"architecture:0.5820,aurora:0.8310,black background:0.8810,black:0.9320,cloud:0.7080,dusk:0.7040,full moon:0.5820,lunar:0.7440,minimalism:0.5380,monochrome:0.9410,moon:0.7440,nature:0.8310,night:0.9080,outdoor:0.9250,rain:0.6840,serene:0.7590,sky:0.9200,steeple:0.5820,storm:0.5220,sunlight:0.5060,sunset:0.6390,surreal:0.5640",2000,15,4,20.0,97.0,2007.0,dslr,cmos,372.88,12.0,NIKON,2012-08-17 23:42:52,2012,8,5,23,561598972.0,http://www.flickr.com/photos/42441056@N04/7806753500/,241,0,NIKON+CORPORATION+NIKON+D300,124.0
/Users/damoncrockett/Desktop/astrophotography_data/images/112911176_08de65b3b6.jpg,112911176,42354740@N00,2006-03-15 23:20:41.0,,,,"animal:0.6650,black background:0.9590,black:0.9590,bubble:0.6670,circle:0.8710,full moon:0.9880,jellyfish:0.6650,lunar:1.0000,macro:0.6650,minimalism:0.8400,monochrome:0.9020,moon:1.0000,nature:1.0000,round:0.8710,satellite:0.8970",,,,,,,,,,,,2006-03-15 23:20:41,2006,3,3,23,358816841.0,http://www.flickr.com/photos/42354740@N00/112911176/,"1,181",3,,
/Users/damoncrockett/Desktop/astrophotography_data/images/6482699169_82904c7b91.jpg,6482699169,42311345@N04,2011-11-19 23:56:21.0,,,,"abstract:0.7070,art:0.5860,aurora:0.5240,black background:0.9400,black:0.9400,bubble:0.7020,fireworks:0.8750,light painting:0.5860,lunar:0.7920,moon:0.7920,nature:0.7920,neon light:0.5290,night:0.5920,outdoor:0.7250,purple:0.5120,quirky:0.6080,rain:0.8350,surreal:0.6380,texture:0.9380",,,,,,,,,,,,2011-11-19 23:56:21,2011,11,6,23,538098981.0,http://www.flickr.com/photos/42311345@N04/6482699169/,321,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/3902474283_f30ba72475.jpg,3902474283,42311345@N04,2009-09-08 23:19:20.0,,,,"ancient:0.6500,black background:0.9470,black:0.9470,blue:0.6990,circle:0.7890,curve:0.5900,forest:0.6080,full moon:0.9790,landscape:0.6080,lunar:1.0000,macro:0.7320,moon:1.0000,nature:1.0000,outdoor:0.8050,round:0.7890,satellite:0.5230,sun:0.6360",,,,,,,,,,,,2009-09-08 23:19:20,2009,9,2,23,468803960.0,http://www.flickr.com/photos/42311345@N04/3902474283/,327,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/4880984178_debae25903.jpg,4880984178,42311345@N04,2010-08-07 02:28:34.0,Canon+EOS+DIGITAL+REBEL+XTi,,,"bubble:0.5770,fireworks:0.6260,full moon:0.6690,light:0.5180,lunar:0.8110,moon:0.8110,nature:0.8110,sun:0.6270",800,610,0,0.0,66.0,2006.0,dslr,cmos,328.56,10.0,CANON,2010-08-07 02:28:34,2010,8,6,2,497500114.0,http://www.flickr.com/photos/42311345@N04/4880984178/,478,0,Canon+EOS+400D+DIGITAL,117.0
/Users/damoncrockett/Desktop/astrophotography_data/images/4880880741_97da08c1e6.jpg,4880880741,42311345@N04,2010-08-05 05:53:29.0,SONY+DSC-T90,,,"camera:0.6830,chassis:0.6210,electronics:0.6830,gun:0.6840,urban decay:0.5850",320,1%2F60,3.5,6.18,1.0,2009.0,c,ccd,28.0735,12.0,SONY,2010-08-05 05:53:29,2010,8,4,5,497339609.0,http://www.flickr.com/photos/42311345@N04/4880880741/,"2,215",1,SONY+DSC-T90,1.0
/Users/damoncrockett/Desktop/astrophotography_data/images/4880675816_d372779478.jpg,4880675816,42311345@N04,2010-02-13 23:35:34.0,Canon+EOS+DIGITAL+REBEL+XTi,,,"black background:0.7510,black:0.7510,fireworks:0.8010,lunar:0.8380,moon:0.8380,nature:0.8380,outdoor:0.8640",800,309,,,66.0,2006.0,dslr,cmos,328.56,10.0,CANON,2010-02-13 23:35:34,2010,2,6,23,482456134.0,http://www.flickr.com/photos/42311345@N04/4880675816/,491,3,Canon+EOS+400D+DIGITAL,117.0
/Users/damoncrockett/Desktop/astrophotography_data/images/4962504494_0866903555.jpg,4962504494,42311345@N04,2010-09-05 19:14:13.0,,,,"abstract:0.5630,maroon:0.6350,red:0.6350,reddish brown:0.9140,texture:0.9510",,,,,,,,,,,,2010-09-05 19:14:13,2010,9,7,19,500066053.0,http://www.flickr.com/photos/42311345@N04/4962504494/,483,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/6482705291_6570291d8c.jpg,6482705291,42311345@N04,2011-12-02 18:57:53.0,,,,"abstract:0.6600,art:0.6170,aurora:0.7370,black background:0.9480,black:0.9480,bubble:0.6460,fireworks:0.8770,fractal:0.5120,light painting:0.6170,lunar:0.7550,moon:0.7550,nature:0.7550,neon light:0.5640,night:0.6570,outdoor:0.8510,purple:0.6540,quirky:0.5370,rain:0.8090,sun:0.5100,surreal:0.5560,texture:0.9320,underwater:0.5300,water:0.5300",,,,,,,,,,,,2011-12-02 18:57:53,2011,12,5,18,539204273.0,http://www.flickr.com/photos/42311345@N04/6482705291/,498,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/6552314715_49e9da036f.jpg,6552314715,42311345@N04,2011-12-21 19:56:30.0,,,,"abstract:0.7720,architecture:0.5990,aurora:0.9000,black background:0.9500,black:0.9500,bonfire:0.5190,bubble:0.5150,ethereal:0.5020,fire:0.5190,fireworks:0.8500,fog:0.5240,fountain:0.5990,lunar:0.8750,mist:0.5170,moon:0.8750,nature:0.9000,night:0.7040,outdoor:0.9080,rain:0.7980,serene:0.5160,sun:0.7570,surreal:0.6770,texture:0.9330,underwater:0.5990,water:0.6290",,,,,,,,,,,,2011-12-21 19:56:30,2011,12,3,19,540849390.0,http://www.flickr.com/photos/42311345@N04/6552314715/,727,4,,
/Users/damoncrockett/Desktop/astrophotography_data/images/5797963450_9c684e5a97.jpg,5797963450,42311345@N04,2011-06-04 14:31:01.0,,,,"black background:0.6730,black:0.6730,bonfire:0.6590,dark red:0.6720,fire:0.6590,fireworks:0.8320,lunar:0.5910,moon:0.5910,nature:0.5910,red:0.6720",,,,,,,,,,,,2011-06-04 14:31:01,2011,6,6,14,523549861.0,http://www.flickr.com/photos/42311345@N04/5797963450/,303,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/4880066525_91794213be.jpg,4880066525,42311345@N04,2010-08-10 15:27:31.0,,,,"black background:0.5090,black:0.5090,lunar:0.5240,moon:0.5240,nature:0.5240,outdoor:0.7340,texture:0.7110",,,,,,,,,,,,2010-08-10 15:27:31,2010,8,2,15,497806051.0,http://www.flickr.com/photos/42311345@N04/4880066525/,447,1,,
/Users/damoncrockett/Desktop/astrophotography_data/images/2942635409_b7921429f9.jpg,2942635409,42091646@N00,2008-10-12 01:57:29.0,Canon+EOS+20D,,,"full moon:0.7540,lamppost:0.5990,light:0.6320,lunar:0.7540,moon:0.7540,nature:0.7540,outdoor:0.8050,post:0.5990,streetlight:0.7660,sun:0.5810",400,5,,28.0,25.0,2004.0,dslr,cmos,22.515,8.0,CANON,2008-10-12 01:57:29,2008,10,7,1,440128649.0,http://www.flickr.com/photos/42091646@N00/2942635409/,95,0,Canon+EOS+20D,25.0
/Users/damoncrockett/Desktop/astrophotography_data/images/8118602522_79f15fd7ec.jpg,8118602522,42017076@N04,2012-10-24 00:22:45.0,Canon+EOS+60D,,,"abstract:0.7310,art:0.6920,aurora:0.9200,autumn:0.6770,black background:0.9370,black:0.9370,bonfire:0.5230,cloud:0.5670,dusk:0.6820,fire:0.5230,fireworks:0.5090,foliage:0.6770,foothill:0.6720,hill:0.6720,landscape:0.6720,light painting:0.6920,lunar:0.8270,moon:0.8270,mountain:0.5780,nature:0.9200,neon light:0.7200,night:0.9330,outdoor:0.9440,plant:0.6770,quirky:0.6100,rain:0.7070,rainbow:0.5330,serene:0.9160,sky:0.9190,skyline:0.5010,storm:0.6130,sun:0.5060,sunlight:0.6310,sunset:0.6510,surreal:0.5740,texture:0.6760,tree:0.5060,water:0.5730",800,20,5.6,10.0,93.0,2010.0,dslr,cmos,332.27,18.0,CANON,2012-10-24 00:22:45,2012,10,3,0,567390165.0,http://www.flickr.com/photos/42017076@N04/8118602522/,"1,703",1,Canon+EOS+60D,93.0
/Users/damoncrockett/Desktop/astrophotography_data/images/8364535116_7b8d4cb71e.jpg,8364535116,42017076@N04,2012-12-04 03:10:53.0,Canon+EOS+60D,174.450874,-35.479683,"autumn:0.5580,blossom:0.5400,depth of field:0.5710,ethereal:0.5870,fog:0.7750,foliage:0.5580,landscape:0.7040,mountain:0.5090,nature:0.9000,organic pattern:0.6960,outdoor:0.9290,pattern:0.6960,plant:0.8540,quirky:0.5430,rain:0.7500,river:0.7040,romantic:0.7050,serene:0.9170,sunset:0.5710,surreal:0.5670,texture:0.6370,tree:0.8540,water:0.7040",100,,,,93.0,2010.0,dslr,cmos,332.27,18.0,CANON,2012-12-04 03:10:53,2012,12,2,3,570942653.0,http://www.flickr.com/photos/42017076@N04/8364535116/,"4,386",56,Canon+EOS+60D,93.0
/Users/damoncrockett/Desktop/astrophotography_data/images/8112068948_b16d7a1701.jpg,8112068948,42017076@N04,2012-10-19 23:46:14.0,Canon+EOS+60D,174.757118,-36.376238,"animal:0.5290,black background:0.6940,black:0.6940,ethereal:0.6160,nature:0.6760,neon light:0.5020,night:0.7320,outdoor:0.6960,quirky:0.5610,rain:0.6560,romantic:0.5640,serene:0.8160,surreal:0.7010,water:0.5560",400,163,8,15.0,93.0,2010.0,dslr,cmos,332.27,18.0,CANON,2012-10-19 23:46:14,2012,10,5,23,567042374.0,http://www.flickr.com/photos/42017076@N04/8112068948/,"1,771",3,Canon+EOS+60D,93.0
/Users/damoncrockett/Desktop/astrophotography_data/images/6307828433_99e26f7278.jpg,6307828433,41994419@N03,2011-11-03 01:53:35.0,,,,"black background:0.9730,black:0.9730,blackandwhite:0.9060,full moon:0.5840,lunar:0.8810,minimalism:0.8380,moon:0.8810,nature:0.8810,night:0.5550,sea:0.5190,underwater:0.5170,water:0.5170",,,,,,,,,,,,2011-11-03 01:53:35,2011,11,4,1,536637215.0,http://www.flickr.com/photos/41994419@N03/6307828433/,115,0,,
/Users/damoncrockett/Desktop/astrophotography_data/images/168807505_50515bd102.jpg,168807505,41885329@N00,2005-04-23 21:40:54.0,Canon+PowerShot+S50,,,"ancient:0.6600,black:0.5780,blackandwhite:1.0000,blue:0.6800,full moon:0.8150,lunar:1.0000,monochrome:0.9960,moon:1.0000,nature:1.0000,sun:0.5510",,,,17.5,1.0,2003.0,c,ccd,38.277552,5.0,CANON,2005-04-23 21:40:54,2005,4,6,21,330644454.0,http://www.flickr.com/photos/41885329@N00/168807505/,285,0,Canon+PowerShot+S50,1.0
