lon,lat,ISO,size,make,secpast,views,type,x,y
-77.826248,41.662429,400,332.27,CANON,527891998.0,338,dslr,,
-84.366416,33.790703,100,355.74,NIKON,548454867.0,172,dslr,,
6.846722,47.651666,64,38.16,NIKON,437259415.0,1301,c,,
6.865339,47.640757,100,38.16,NIKON,437778555.0,1174,c,,
6.846722,47.651666,100,38.16,NIKON,438234555.0,9803,c,,
6.846722,47.651666,64,38.16,NIKON,439760838.0,1076,c,,
6.865339,47.640757,200,38.16,NIKON,440024985.0,984,c,,
6.865339,47.640757,200,38.16,NIKON,440025011.0,1627,c,,
6.865339,47.640757,200,38.16,NIKON,440025130.0,855,c,,
6.846722,47.651666,64,38.16,NIKON,440634787.0,2552,c,,
6.865339,47.640757,100,38.16,NIKON,442532373.0,898,c,,
6.865339,47.640757,100,38.16,NIKON,442532539.0,3347,c,,
6.865339,47.640757,100,38.16,NIKON,442532324.0,787,c,,
6.865339,47.640757,100,38.16,NIKON,442532816.0,3326,c,,
6.865339,47.640757,100,38.16,NIKON,442532476.0,1181,c,,
6.0,47.0,200,372.88,NIKON,442709782.0,1123,dslr,,
6.0,47.0,200,372.88,NIKON,442711065.0,3223,dslr,,
6.846722,47.651666,200,372.88,NIKON,442966390.0,3464,dslr,,
6.846722,47.651666,1600,372.88,NIKON,443748257.0,1032,dslr,,
6.814291,47.659361,400,372.88,NIKON,444592280.0,1431,dslr,,
6.786782,48.126369,200,372.88,NIKON,445469669.0,584,dslr,,
6.786782,48.126369,3200,372.88,NIKON,445555933.0,2728,dslr,,
6.786782,48.126369,200,372.88,NIKON,445556081.0,827,dslr,,
6.786782,48.126369,200,372.88,NIKON,446824765.0,245,dslr,,
6.865339,47.640757,200,372.88,NIKON,447715721.0,2154,dslr,,
6.812918,47.659548,200,372.88,NIKON,448045550.0,1560,dslr,,
6.812852,47.659677,200,372.88,NIKON,449255631.0,3490,dslr,,
6.846722,47.651666,200,372.88,NIKON,449692939.0,1091,dslr,,
6.813283,47.659622,200,372.88,NIKON,451332742.0,1012,dslr,,
6.813283,47.659622,200,372.88,NIKON,451937508.0,12342,dslr,,
6.846722,47.651666,200,372.88,NIKON,452113390.0,1627,dslr,,
6.846722,47.651666,200,372.88,NIKON,452112500.0,2146,dslr,,
6.986275,47.620311,640,372.88,NIKON,452206756.0,774,dslr,,
6.813283,47.659622,200,372.88,NIKON,453839834.0,535,dslr,,
6.813283,47.659622,200,372.88,NIKON,453840236.0,1841,dslr,,
6.755708,47.573375,100,38.16,NIKON,455116072.0,887,c,,
6.755708,47.573375,100,38.16,NIKON,455193368.0,4373,c,,
6.755708,47.573375,100,38.16,NIKON,455116377.0,682,c,,
6.755708,47.573375,200,38.16,NIKON,455125539.0,682,c,,
6.813283,47.659622,200,372.88,NIKON,461103936.0,2273,dslr,,
6.873172,47.468194,200,372.88,NIKON,461276848.0,437,dslr,,
6.813283,47.659622,200,372.88,NIKON,462314142.0,663,dslr,,
6.869963,47.646844,200,372.88,NIKON,463870860.0,661,dslr,,
6.807527,47.686633,100,38.16,NIKON,464888058.0,2585,c,,
6.865338,47.640758,100,38.16,NIKON,464976180.0,4211,c,,
6.846655,47.651794,200,328.56,CANON,478642601.0,7898,dslr,,
6.846655,47.651794,200,372.88,NIKON,483130452.0,4988,dslr,,
6.865241,47.640772,100,38.16,NIKON,487973092.0,13237,c,,
6.846655,47.651794,200,372.88,NIKON,501551441.0,747,dslr,,
6.786711,48.126388,200,372.88,NIKON,511484380.0,585,dslr,,
7.20708,47.992494,800,372.88,NIKON,528333509.0,924,dslr,,
6.872886,47.467391,200,372.88,NIKON,528934078.0,2145,dslr,,
6.80945,47.685986,640,372.88,NIKON,529802813.0,696,dslr,,
6.865227,47.640772,100,38.16,NIKON,533833466.0,1445,c,,
6.865227,47.640772,100,38.16,NIKON,533839841.0,878,c,,
6.865161,47.640763,100,38.16,NIKON,535046665.0,448,c,,
6.865161,47.640763,100,38.16,NIKON,535048771.0,2287,c,,
6.865152,47.640869,100,38.16,NIKON,537201351.0,635,c,,
6.865152,47.640869,100,38.16,NIKON,537202905.0,3225,c,,
6.865152,47.640869,100,38.16,NIKON,537201832.0,730,c,,
6.865152,47.640869,100,38.16,NIKON,537202035.0,1080,c,,
6.865152,47.640869,100,38.16,NIKON,537465044.0,1292,c,,
6.865152,47.640869,100,38.16,NIKON,537466281.0,764,c,,
6.865152,47.640869,100,38.16,NIKON,537490501.0,2526,c,,
6.865152,47.640869,100,38.16,NIKON,537806767.0,490,c,,
6.865152,47.640869,100,38.16,NIKON,537806953.0,1474,c,,
6.865152,47.640869,100,38.16,NIKON,537806662.0,457,c,,
6.865152,47.640869,100,38.16,NIKON,537806865.0,689,c,,
6.865152,47.640869,100,38.16,NIKON,538035994.0,7719,c,,
6.865152,47.640869,100,38.16,NIKON,539467783.0,7399,c,,
6.865152,47.640869,100,38.16,NIKON,540081397.0,1252,c,,
6.986258,47.620358,200,372.88,NIKON,546734206.0,2905,dslr,,
6.843911,47.521,100,41.5152,NIKON,544608834.0,1116,c,,
6.865152,47.640869,100,38.16,NIKON,544719885.0,2058,c,,
6.588461,47.793969,200,372.88,NIKON,547852872.0,2433,dslr,,
6.850277,47.619011,100,41.5152,NIKON,545126907.0,649,c,,
6.807427,47.532822,100,41.5152,NIKON,545160048.0,1851,c,,
6.865152,47.640869,200,41.5152,NIKON,548693499.0,450,c,,
6.865152,47.640869,200,41.5152,NIKON,548693579.0,1002,c,,
6.865152,47.640869,100,38.16,NIKON,545323215.0,636,c,,
6.865152,47.640869,400,41.5152,NIKON,549296718.0,2660,c,,
6.865152,47.640869,100,38.16,NIKON,546707327.0,1157,c,,
6.865152,47.640869,400,41.5152,NIKON,547046031.0,926,c,,
6.865152,47.640869,400,41.5152,NIKON,547139162.0,756,c,,
6.865152,47.640869,400,41.5152,NIKON,547742950.0,726,c,,
6.865152,47.640869,400,41.5152,NIKON,547751125.0,571,c,,
6.865152,47.640869,400,41.5152,NIKON,547751173.0,1004,c,,
6.865152,47.640869,200,41.5152,NIKON,548693440.0,412,c,,
6.865152,47.640869,200,41.5152,NIKON,548693414.0,508,c,,
6.865152,47.640869,200,41.5152,NIKON,548693470.0,750,c,,
6.986258,47.620358,200,372.88,NIKON,549585656.0,2256,dslr,,
6.986258,47.620358,200,372.88,NIKON,549586816.0,1325,dslr,,
6.986258,47.620358,100,38.16,NIKON,549579062.0,1332,c,,
6.896791,47.621641,640,372.88,NIKON,550532959.0,3470,dslr,,
6.896791,47.621641,640,372.88,NIKON,550533232.0,847,dslr,,
6.896791,47.621641,800,372.88,NIKON,550534797.0,3537,dslr,,
6.865152,47.640869,100,41.5152,NIKON,553097442.0,951,c,,
6.865152,47.640869,400,41.5152,NIKON,553613319.0,511,c,,
6.865152,47.640869,400,41.5152,NIKON,553613005.0,579,c,,
6.865152,47.640869,400,41.5152,NIKON,553613014.0,408,c,,
6.865152,47.640869,400,41.5152,NIKON,553613114.0,606,c,,
6.865152,47.640869,400,41.5152,NIKON,553613241.0,557,c,,
6.865152,47.640869,400,41.5152,NIKON,553775231.0,1241,c,,
6.865152,47.640869,400,41.5152,NIKON,553774893.0,2517,c,,
6.855011,47.651975,400,41.5152,NIKON,555007031.0,546,c,,
6.855011,47.651975,400,41.5152,NIKON,554997817.0,414,c,,
6.855011,47.651975,400,41.5152,NIKON,554997871.0,476,c,,
6.865152,47.640869,400,41.5152,NIKON,556211282.0,8284,c,,
6.865152,47.640869,400,41.5152,NIKON,556211162.0,720,c,,
6.895288,47.621869,640,372.88,NIKON,556848130.0,2812,dslr,,
6.865152,47.640869,400,41.5152,NIKON,557243453.0,4657,c,,
6.865152,47.640869,400,41.5152,NIKON,557243438.0,639,c,,
6.865152,47.640869,400,41.5152,NIKON,558008552.0,2403,c,,
6.865152,47.640869,400,41.5152,NIKON,558007886.0,940,c,,
6.896769,47.621655,100,38.16,NIKON,558675073.0,2677,c,,
6.896769,47.621655,100,38.16,NIKON,558674580.0,1851,c,,
6.865152,47.640869,125,41.5152,CANON,558802773.0,667,c,,
6.865152,47.640869,320,41.5152,CANON,559232327.0,935,c,,
6.986258,47.620358,640,372.88,NIKON,559351784.0,4168,dslr,,
6.986258,47.620358,640,372.88,NIKON,559351784.0,5471,dslr,,
6.986258,47.620358,200,372.88,NIKON,559440561.0,3171,dslr,,
6.986258,47.620358,640,372.88,NIKON,559435344.0,90504,dslr,,
6.986258,47.620358,200,372.88,NIKON,559523755.0,1922,dslr,,
6.986258,47.620358,200,372.88,NIKON,559521089.0,494,dslr,,
6.986258,47.620358,200,372.88,NIKON,559521089.0,562,dslr,,
6.986258,47.620358,200,372.88,NIKON,559611463.0,1508,dslr,,
6.865152,47.640869,80,41.5152,CANON,559691846.0,1996,c,,
6.865152,47.640869,200,41.5152,CANON,559669568.0,1181,c,,
6.865152,47.640869,200,41.5152,CANON,559669645.0,573,c,,
6.865152,47.640869,200,41.5152,CANON,559669704.0,860,c,,
6.865152,47.640869,200,41.5152,CANON,559669736.0,994,c,,
6.865152,47.640869,200,41.5152,CANON,559670027.0,790,c,,
6.865152,47.640869,80,41.5152,CANON,559670883.0,654,c,,
6.865152,47.640869,80,41.5152,CANON,559671181.0,949,c,,
7.20708,47.992494,200,372.88,NIKON,559782342.0,2257,dslr,,
6.588872,47.793958,320,372.88,NIKON,560126699.0,1472,dslr,,
6.588872,47.793958,320,372.88,NIKON,560127329.0,1314,dslr,,
6.846655,47.651794,800,372.88,NIKON,560643745.0,2418,dslr,,
6.846655,47.651794,800,372.88,NIKON,560643528.0,1633,dslr,,
7.20708,47.992494,640,372.88,NIKON,561600858.0,21307,dslr,,
6.986258,47.620358,800,372.88,NIKON,561685995.0,4791,dslr,,
6.986258,47.620358,800,372.88,NIKON,561685876.0,1785,dslr,,
6.986258,47.620358,640,372.88,NIKON,563407335.0,1514,dslr,,
6.986258,47.620358,640,372.88,NIKON,563406761.0,782,dslr,,
6.85848,47.636725,400,41.5152,CANON,563448751.0,892,c,,
6.85848,47.636725,400,41.5152,CANON,563448721.0,592,c,,
6.85848,47.636725,400,41.5152,CANON,563448566.0,596,c,,
6.865152,47.640869,80,41.5152,CANON,564156852.0,1159,c,,
6.865152,47.640869,80,41.5152,CANON,564170096.0,880,c,,
6.816652,47.660602,800,372.88,NIKON,564298502.0,2517,dslr,,
6.865152,47.640869,320,41.5152,CANON,565195035.0,999,c,,
6.865152,47.640869,320,41.5152,CANON,565178328.0,583,c,,
6.865152,47.640869,320,41.5152,CANON,565216137.0,1554,c,,
6.865152,47.640869,320,41.5152,CANON,565195116.0,1379,c,,
6.865152,47.640869,320,41.5152,CANON,565178048.0,1419,c,,
6.846655,47.651794,100,41.5152,NIKON,565233711.0,810,c,,
6.986258,47.620358,200,372.88,NIKON,565827173.0,7826,dslr,,
6.865152,47.640869,320,41.5152,CANON,566494175.0,1060,c,,
6.865152,47.640869,160,41.5152,CANON,566494651.0,793,c,,
6.865152,47.640869,400,41.5152,CANON,566493995.0,775,c,,
6.872886,47.4674,100,41.5152,NIKON,567039354.0,1843,c,,
6.865152,47.640869,320,41.5152,CANON,567105967.0,837,c,,
6.865152,47.640869,200,41.5152,CANON,567549661.0,13355,c,,
6.865152,47.640869,200,41.5152,CANON,569516422.0,1213,c,,
6.865152,47.640869,200,41.5152,CANON,570545166.0,694,c,,
6.986258,47.620358,200,372.88,NIKON,570749658.0,1736,dslr,,
6.865152,47.640869,400,41.5152,CANON,570723084.0,748,c,,
6.865152,47.640869,320,41.5152,CANON,571159442.0,1662,c,,
6.865152,47.640869,320,41.5152,CANON,571579151.0,952,c,,
6.865152,47.640869,320,41.5152,CANON,571578931.0,1275,c,,
6.865152,47.640869,320,41.5152,CANON,571674052.0,1235,c,,
6.865152,47.640869,125,41.5152,CANON,572291217.0,6385,c,,
6.764263,47.586197,200,372.88,NIKON,572651708.0,2523,dslr,,
6.865152,47.640869,250,41.5152,CANON,573144021.0,1121,c,,
6.865152,47.640869,250,41.5152,CANON,573143902.0,979,c,,
6.865152,47.640869,250,41.5152,CANON,573143968.0,729,c,,
6.865152,47.640869,320,41.5152,CANON,573225804.0,1255,c,,
6.896425,47.621719,800,372.88,NIKON,573340215.0,9510,dslr,,
6.865152,47.640869,125,41.5152,CANON,573436855.0,7536,c,,
6.986258,47.620358,200,372.88,NIKON,573511675.0,3010,dslr,,
6.846655,47.651794,320,372.88,NIKON,577147203.0,6721,dslr,,
6.764263,47.586191,800,372.88,NIKON,577399348.0,6187,dslr,,
6.764263,47.586191,800,372.88,NIKON,577400477.0,12410,dslr,,
6.895513,47.621925,640,372.88,NIKON,578697334.0,1517,dslr,,
6.865152,47.640869,320,41.5152,CANON,579715228.0,1924,c,,
6.865152,47.640869,320,41.5152,CANON,579715203.0,1552,c,,
6.865152,47.640869,250,41.5152,CANON,582284836.0,2096,c,,
6.865152,47.640869,250,41.5152,CANON,582284716.0,1895,c,,
6.846655,47.651794,200,372.88,NIKON,583104908.0,1041,dslr,,
6.846655,47.651794,200,372.88,NIKON,583104783.0,1313,dslr,,
6.865152,47.640869,320,41.5152,CANON,583279758.0,2814,c,,
6.865317,47.640764,100,38.16,NIKON,417394801.0,479,c,,
6.865317,47.640764,100,38.16,NIKON,416598353.0,2604,c,,
6.865317,47.640764,100,38.16,NIKON,414460800.0,668,c,,
6.865317,47.640764,100,38.16,NIKON,414460802.0,389,c,,
6.865317,47.640764,100,38.16,NIKON,414460801.0,694,c,,
6.865317,47.640764,100,38.16,NIKON,414622801.0,689,c,,
6.813454,47.659621,100,38.16,NIKON,414662373.0,604,c,,
6.813454,47.659621,100,38.16,NIKON,414663433.0,416,c,,
6.813454,47.659621,100,38.16,NIKON,414663652.0,400,c,,
6.813454,47.659621,100,38.16,NIKON,414663764.0,438,c,,
6.865317,47.640764,100,38.16,NIKON,414622800.0,473,c,,
6.865317,47.640764,100,38.16,NIKON,414622802.0,763,c,,
6.813454,47.659621,100,38.16,NIKON,414663822.0,762,c,,
6.865317,47.640764,100,38.16,NIKON,416598303.0,5841,c,,
6.865317,47.640764,100,38.16,NIKON,416598611.0,1894,c,,
6.846424,47.651765,100,38.16,NIKON,416854427.0,1961,c,,
6.846424,47.651765,100,38.16,NIKON,417205782.0,881,c,,
6.865317,47.640764,100,38.16,NIKON,417218402.0,594,c,,
6.865317,47.640764,100,38.16,NIKON,417218405.0,413,c,,
6.865317,47.640764,100,38.16,NIKON,417218400.0,440,c,,
6.865317,47.640764,100,38.16,NIKON,417218401.0,524,c,,
6.865317,47.640764,100,38.16,NIKON,417218403.0,504,c,,
6.865317,47.640764,100,38.16,NIKON,417218404.0,471,c,,
6.865317,47.640764,100,38.16,NIKON,417218406.0,380,c,,
6.865317,47.640764,100,38.16,NIKON,417218407.0,555,c,,
6.865317,47.640764,100,38.16,NIKON,417394800.0,699,c,,
6.846424,47.651765,200,38.16,NIKON,417668402.0,3258,c,,
6.846424,47.651765,100,38.16,NIKON,417668403.0,431,c,,
6.846424,47.651765,200,328.56,CANON,417650400.0,384,dslr,,
6.846424,47.651765,100,38.16,NIKON,417668400.0,699,c,,
6.846424,47.651765,200,38.16,NIKON,417668401.0,607,c,,
6.846424,47.651765,200,38.16,NIKON,417668404.0,591,c,,
6.846424,47.651765,200,38.16,NIKON,417845147.0,816,c,,
6.846424,47.651765,200,38.16,NIKON,417844948.0,950,c,,
6.846424,47.651765,200,38.16,NIKON,417844983.0,768,c,,
6.846424,47.651765,100,38.16,NIKON,417845027.0,512,c,,
6.846424,47.651765,100,38.16,NIKON,417845051.0,918,c,,
6.846424,47.651765,200,38.16,NIKON,417845130.0,564,c,,
6.865339,47.640757,100,38.16,NIKON,431995735.0,1859,c,,
6.986274,47.620339,200,38.16,NIKON,418262405.0,1282,c,,
6.846424,47.651765,200,328.56,CANON,418847407.0,391,dslr,,
6.846424,47.651765,200,328.56,CANON,418847407.0,492,dslr,,
6.846424,47.651765,200,328.56,CANON,418847407.0,457,dslr,,
6.865317,47.640764,100,38.16,NIKON,418932811.0,706,c,,
6.865317,47.640764,100,38.16,NIKON,418932742.0,1870,c,,
6.865317,47.640764,100,38.16,NIKON,418932778.0,397,c,,
6.865317,47.640764,100,38.16,NIKON,419018400.0,761,c,,
6.865317,47.640764,100,38.16,NIKON,419018401.0,779,c,,
6.865317,47.640764,100,38.16,NIKON,419104800.0,12307,c,,
6.865317,47.640764,100,38.16,NIKON,419192291.0,649,c,,
6.865317,47.640764,100,38.16,NIKON,419281201.0,631,c,,
6.865317,47.640764,100,38.16,NIKON,419281200.0,1496,c,,
6.865317,47.640764,100,38.16,NIKON,419533201.0,716,c,,
6.865317,47.640764,100,38.16,NIKON,419533202.0,444,c,,
6.865317,47.640764,100,38.16,NIKON,419533203.0,551,c,,
6.865317,47.640764,100,38.16,NIKON,419533204.0,397,c,,
6.865317,47.640764,100,38.16,NIKON,419533205.0,384,c,,
6.865317,47.640764,100,38.16,NIKON,419533200.0,666,c,,
6.865317,47.640764,100,38.16,NIKON,419637600.0,287,c,,
6.865317,47.640764,100,38.16,NIKON,419637604.0,665,c,,
6.865317,47.640764,100,38.16,NIKON,419637601.0,587,c,,
6.865317,47.640764,100,38.16,NIKON,419637603.0,422,c,,
6.865317,47.640764,100,38.16,NIKON,419727602.0,465,c,,
6.865317,47.640764,100,38.16,NIKON,419727604.0,406,c,,
6.865317,47.640764,100,38.16,NIKON,419727607.0,435,c,,
6.865317,47.640764,100,38.16,NIKON,419727608.0,381,c,,
6.846424,47.651765,100,38.16,NIKON,419797054.0,643,c,,
6.865317,47.640764,100,38.16,NIKON,419727600.0,492,c,,
6.865317,47.640764,100,38.16,NIKON,419727601.0,294,c,,
6.865317,47.640764,100,38.16,NIKON,419727603.0,327,c,,
6.865317,47.640764,100,38.16,NIKON,419727606.0,644,c,,
6.865317,47.640764,100,38.16,NIKON,419727609.0,1755,c,,
6.846424,47.651765,100,38.16,NIKON,419797054.0,429,c,,
6.865478,47.6408,100,38.16,NIKON,422231522.0,15054,c,,
6.865478,47.6408,100,38.16,NIKON,422231021.0,1686,c,,
6.761934,47.485671,64,38.16,NIKON,424385039.0,830,c,,
6.761934,47.485671,64,38.16,NIKON,424385175.0,698,c,,
6.761934,47.485671,64,38.16,NIKON,424385211.0,631,c,,
6.761934,47.485671,64,38.16,NIKON,424392037.0,8881,c,,
6.761934,47.485671,64,38.16,NIKON,424392120.0,999,c,,
6.761934,47.485671,200,38.16,NIKON,424392268.0,17249,c,,
6.761934,47.485671,64,38.16,NIKON,424386225.0,4373,c,,
6.865478,47.6408,100,38.16,NIKON,424569124.0,2295,c,,
6.865478,47.6408,100,38.16,NIKON,424569073.0,802,c,,
6.865478,47.6408,100,38.16,NIKON,424569148.0,1204,c,,
6.865478,47.6408,100,38.16,NIKON,424735681.0,546,c,,
6.865478,47.6408,100,38.16,NIKON,424731767.0,592,c,,
6.865478,47.6408,100,38.16,NIKON,424731792.0,485,c,,
6.865478,47.6408,100,38.16,NIKON,424735450.0,612,c,,
6.865478,47.6408,100,38.16,NIKON,424735473.0,554,c,,
6.865478,47.6408,100,38.16,NIKON,424735516.0,505,c,,
6.865478,47.6408,100,38.16,NIKON,424735568.0,657,c,,
6.865478,47.6408,100,38.16,NIKON,424735653.0,1565,c,,
6.865478,47.6408,100,38.16,NIKON,424991982.0,1238,c,,
6.865478,47.6408,100,38.16,NIKON,424992012.0,1236,c,,
6.865478,47.6408,100,38.16,NIKON,424993218.0,656,c,,
6.865478,47.6408,100,38.16,NIKON,424996159.0,2401,c,,
6.846553,47.651787,100,38.16,NIKON,426638398.0,890,c,,
6.846553,47.651787,100,38.16,NIKON,426638398.0,733,c,,
6.865478,47.6408,100,38.16,NIKON,426634427.0,4324,c,,
6.865478,47.6408,100,38.16,NIKON,426807652.0,925,c,,
6.865478,47.6408,100,38.16,NIKON,426979521.0,1284,c,,
6.865478,47.6408,100,38.16,NIKON,426980685.0,4245,c,,
6.865478,47.6408,100,38.16,NIKON,426980584.0,3460,c,,
6.865478,47.6408,100,38.16,NIKON,426983549.0,1733,c,,
6.865478,47.6408,100,38.16,NIKON,426981928.0,843,c,,
6.865478,47.6408,100,38.16,NIKON,426981928.0,688,c,,
6.865478,47.6408,100,38.16,NIKON,427066191.0,582,c,,
6.865478,47.6408,100,38.16,NIKON,427066588.0,807,c,,
6.865478,47.6408,100,38.16,NIKON,427066407.0,1223,c,,
6.865478,47.6408,100,38.16,NIKON,427065813.0,1036,c,,
6.865339,47.640757,100,38.16,NIKON,429750080.0,695,c,,
6.865339,47.640757,100,38.16,NIKON,429750263.0,4690,c,,
6.865339,47.640757,100,38.16,NIKON,429750125.0,1517,c,,
6.865339,47.640757,100,38.16,NIKON,431819488.0,2166,c,,
6.865339,47.640757,100,38.16,NIKON,431904957.0,2897,c,,
6.865339,47.640757,100,38.16,NIKON,431904864.0,889,c,,
6.865339,47.640757,100,38.16,NIKON,431905167.0,775,c,,
6.865339,47.640757,100,38.16,NIKON,431995999.0,1054,c,,
6.865339,47.640757,100,38.16,NIKON,431990978.0,4843,c,,
6.865339,47.640757,100,38.16,NIKON,431991173.0,3449,c,,
6.865339,47.640757,100,38.16,NIKON,431991432.0,2794,c,,
6.865339,47.640757,100,38.16,NIKON,431991588.0,1592,c,,
6.846722,47.651666,64,38.16,NIKON,432428577.0,2323,c,,
6.846722,47.651666,100,38.16,NIKON,432604819.0,674,c,,
6.865339,47.640757,64,38.16,NIKON,433940763.0,1098,c,,
6.807339,47.686596,100,38.16,NIKON,434652815.0,1629,c,,
6.807339,47.686596,100,38.16,NIKON,434652936.0,1143,c,,
6.807339,47.686596,100,38.16,NIKON,434670054.0,888,c,,
6.807339,47.686596,100,38.16,NIKON,434644825.0,2504,c,,
6.865339,47.640757,64,38.16,NIKON,434757272.0,3217,c,,
6.865339,47.640757,64,38.16,NIKON,434758137.0,2491,c,,
6.846722,47.651666,64,38.16,NIKON,434938112.0,14573,c,,
6.865339,47.640757,64,38.16,NIKON,435016124.0,1754,c,,
6.865339,47.640757,64,38.16,NIKON,435016172.0,1347,c,,
6.865339,47.640757,64,38.16,NIKON,435016245.0,1267,c,,
6.865339,47.640757,64,38.16,NIKON,435022206.0,1161,c,,
6.865339,47.640757,200,38.16,NIKON,435278233.0,1600,c,,
6.865339,47.640757,100,38.16,NIKON,435278784.0,2603,c,,
6.865339,47.640757,100,38.16,NIKON,435278844.0,1935,c,,
6.865339,47.640757,100,38.16,NIKON,435280275.0,1410,c,,
6.865339,47.640757,100,38.16,NIKON,435285889.0,1535,c,,
6.865339,47.640757,100,38.16,NIKON,435278771.0,1389,c,,
6.865339,47.640757,100,38.16,NIKON,435278833.0,1995,c,,
6.986253,47.620324,64,38.16,NIKON,436398403.0,1013,c,,
6.986253,47.620324,64,38.16,NIKON,436397922.0,1573,c,,
-118.079552,52.848374,3200,370.52,NIKON,533170893.0,866,dslr,,
-81.541342,30.220144,200,332.27,CANON,583290694.0,4177,dslr,,
-81.541643,30.221398,800,332.27,CANON,582499091.0,232,dslr,,
-117.061021,32.979589,400,22.515,CANON,486587097.0,121,dslr,,
-117.19438,32.952539,100,22.515,CANON,419882426.0,221,dslr,,
9.052,48.4055,200,372.88,NIKON,496970856.0,107,dslr,,
9.052,48.4055,200,372.88,NIKON,496970761.0,107,dslr,,
-118.401031,47.826755,1600,224.9,OLYMPUS,432947377.0,415,dslr,,
-118.401031,47.826755,1600,224.9,OLYMPUS,432947790.0,140,dslr,,
-104.8842,38.917441,800,328.56,CANON,492904838.0,255,dslr,,
-93.212112,33.951683,800,328.56,CANON,489371645.0,405,dslr,,
-92.555192,36.069091,800,328.56,CANON,499987466.0,128,dslr,,
-92.555192,36.069091,800,328.56,CANON,499987384.0,188,dslr,,
-77.86899,34.262217,400,27.7248,PANASONIC,503091914.0,301,c,,
-77.869629,34.263117,64,24.745152,FUJIFILM,500931102.0,181,c,,
-77.855148,40.7849,800,332.27,CANON,530062050.0,696,dslr,,
-64.671363,44.890417,800,332.27,CANON,466987884.0,336,dslr,,
-122.159514,42.86269,3200,224.9,OLYMPUS,594341181.0,1767,mrls,,
-40.302357,-20.27838,800,372.88,NIKON,468187085.0,229,dslr,,
-40.302357,-20.27838,400,372.88,NIKON,468189425.0,202,dslr,,
-40.302357,-20.27838,800,372.88,NIKON,468187059.0,142,dslr,,
-40.302357,-20.27838,800,372.88,NIKON,468186413.0,148,dslr,,
-40.302357,-20.27838,800,372.88,NIKON,468186994.0,158,dslr,,
-40.302357,-20.27838,400,372.88,NIKON,468189313.0,213,dslr,,
-40.302357,-20.27838,400,372.88,NIKON,468189744.0,226,dslr,,
-40.302357,-20.27838,400,372.88,NIKON,468189321.0,225,dslr,,
23.731209,38.017023,1600,372.88,NIKON,562454170.0,1983,dslr,,
112.699707,-7.82706,1250,370.52,NIKON,555987598.0,22183,dslr,,
0.380294,50.996194,100,332.27,CANON,532567275.0,472,dslr,,
0.380294,50.996174,100,332.27,CANON,532567275.0,791,dslr,,
0.380294,50.996154,100,332.27,CANON,532568164.0,857,dslr,,
0.380015,50.996134,100,332.27,CANON,565312163.0,2540,dslr,,
35.504066,33.90336,80,41.5152,CANON,555319153.0,90,c,,
35.504066,33.90336,80,41.5152,CANON,555319149.0,76,c,,
35.504066,33.90336,80,41.5152,CANON,555319123.0,73,c,,
35.504066,33.90336,80,41.5152,CANON,555314916.0,75,c,,
35.504066,33.90336,80,41.5152,CANON,555318354.0,88,c,,
35.504066,33.90336,80,41.5152,CANON,555314241.0,75,c,,
35.504066,33.90336,80,41.5152,CANON,555319187.0,85,c,,
35.504066,33.90336,80,41.5152,CANON,555319166.0,78,c,,
35.504066,33.90336,80,41.5152,CANON,555319136.0,79,c,,
23.537006,38.151972,200,370.52,NIKON,594680224.0,8094,dslr,,
1.807937,41.24503,800,38.277552,PANASONIC,516915266.0,242,c,,
115.974941,29.7415,100,328.56,CANON,464606618.0,1307,dslr,,
115.974941,29.7415,100,328.56,CANON,464606659.0,5732,dslr,,
115.974941,29.7415,100,328.56,CANON,464606707.0,1684,dslr,,
115.974941,29.7415,100,328.56,CANON,464606645.0,622,dslr,,
10.430274,63.429147,100,372.88,NIKON,450563206.0,100,dslr,,
9.739999,47.412833,6400,864.0,NIKON,466472755.0,4587,dslr,,
9.181351,49.781541,100,328.56,CANON,517006469.0,207,dslr,,
8.976774,49.876191,1600,332.27,CANON,580074587.0,490,dslr,,
9.016342,49.907018,200,328.56,CANON,466032257.0,477,dslr,,
9.102215,49.856288,800,328.56,CANON,553316362.0,652,dslr,,
9.149465,49.838978,100,328.56,CANON,447955204.0,779,dslr,,
9.191093,49.811071,1600,328.56,CANON,513467199.0,906,dslr,,
9.191093,49.811071,400,328.56,CANON,513466593.0,642,dslr,,
9.193325,49.813065,1600,328.56,CANON,513466867.0,694,dslr,,
9.068355,49.773892,1600,328.56,CANON,515969497.0,523,dslr,,
9.133243,49.852428,100,328.56,CANON,517004483.0,337,dslr,,
9.133243,49.852428,400,328.56,CANON,517004950.0,529,dslr,,
9.133243,49.852428,100,328.56,CANON,517004677.0,444,dslr,,
9.151954,49.801322,200,328.56,CANON,517007553.0,243,dslr,,
9.18869,49.837871,100,328.56,CANON,517602650.0,239,dslr,,
9.068527,49.773393,800,328.56,CANON,518740506.0,471,dslr,,
9.06887,49.77367,800,328.56,CANON,518740603.0,481,dslr,,
9.192659,49.813131,400,328.56,CANON,530233385.0,1358,dslr,,
17.013069,46.448994,400,372.88,NIKON,531960017.0,539,dslr,,
17.048322,46.554316,400,372.88,NIKON,532125241.0,490,dslr,,
18.340215,40.097015,250,332.27,CANON,546549109.0,2710,dslr,,
23.80675,37.9699,100,355.74,NIKON,579471462.0,1293,dslr,,
25.369147,37.055879,200,355.74,NIKON,560822472.0,906,dslr,,
